name,email,phone,company,role,status,value,niche_key,niche,city,website,notes
Liceo Valdivia,ventas@liceovaldivia.com.cl,+56968244243,Liceo Valdivia,Gerente de Ventas,lead,0,education,Education,valdivia,www.liceovaldivia.cl,"{""city"": ""valdivia"", ""niche"": ""education"", ""website"": ""www.liceovaldivia.cl"", ""page"": ""companies/valdivia/liceo-valdivia.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Liceo Valdivia,admin@liceovaldivia.com.cl,+56968244243,Liceo Valdivia,Administrador/a,lead,0,education,Education,valdivia,www.liceovaldivia.cl,"{""city"": ""valdivia"", ""niche"": ""education"", ""website"": ""www.liceovaldivia.cl"", ""page"": ""companies/valdivia/liceo-valdivia.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Liceo Valdivia,hola@liceovaldivia.com.cl,+56968244243,Liceo Valdivia,Recepción,lead,0,education,Education,valdivia,www.liceovaldivia.cl,"{""city"": ""valdivia"", ""niche"": ""education"", ""website"": ""www.liceovaldivia.cl"", ""page"": ""companies/valdivia/liceo-valdivia.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Escuela Austral,info@escuelaaustral.com.cl,+56998841767,Escuela Austral,Education — Punta Arenas,lead,0,education,Education,punta-arenas,www.escuelaaustral.cl,"{""city"": ""punta-arenas"", ""niche"": ""education"", ""website"": ""www.escuelaaustral.cl"", ""page"": ""companies/punta-arenas/escuela-austral.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Escuela Austral,contacto@escuelaaustral.com.cl,+56998841767,Escuela Austral,Dueño/a,lead,0,education,Education,punta-arenas,www.escuelaaustral.cl,"{""city"": ""punta-arenas"", ""niche"": ""education"", ""website"": ""www.escuelaaustral.cl"", ""page"": ""companies/punta-arenas/escuela-austral.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Escuela Austral,ventas@escuelaaustral.com.cl,+56998841767,Escuela Austral,Gerente de Ventas,lead,0,education,Education,punta-arenas,www.escuelaaustral.cl,"{""city"": ""punta-arenas"", ""niche"": ""education"", ""website"": ""www.escuelaaustral.cl"", ""page"": ""companies/punta-arenas/escuela-austral.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Escuela Austral,admin@escuelaaustral.com.cl,+56998841767,Escuela Austral,Administrador/a,lead,0,education,Education,punta-arenas,www.escuelaaustral.cl,"{""city"": ""punta-arenas"", ""niche"": ""education"", ""website"": ""www.escuelaaustral.cl"", ""page"": ""companies/punta-arenas/escuela-austral.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Escuela Austral,hola@escuelaaustral.com.cl,+56998841767,Escuela Austral,Recepción,lead,0,education,Education,punta-arenas,www.escuelaaustral.cl,"{""city"": ""punta-arenas"", ""niche"": ""education"", ""website"": ""www.escuelaaustral.cl"", ""page"": ""companies/punta-arenas/escuela-austral.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Escuela Coyhaique,info@escuelacoyhaique.com,+56996482131,Escuela Coyhaique,Education — Coyhaique,lead,0,education,Education,coyhaique,www.escuelacoyhaique.cl,"{""city"": ""coyhaique"", ""niche"": ""education"", ""website"": ""www.escuelacoyhaique.cl"", ""page"": ""companies/coyhaique/escuela-coyhaique.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Escuela Coyhaique,contacto@escuelacoyhaique.com,+56996482131,Escuela Coyhaique,Dueño/a,lead,0,education,Education,coyhaique,www.escuelacoyhaique.cl,"{""city"": ""coyhaique"", ""niche"": ""education"", ""website"": ""www.escuelacoyhaique.cl"", ""page"": ""companies/coyhaique/escuela-coyhaique.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Escuela Coyhaique,ventas@escuelacoyhaique.com,+56996482131,Escuela Coyhaique,Gerente de Ventas,lead,0,education,Education,coyhaique,www.escuelacoyhaique.cl,"{""city"": ""coyhaique"", ""niche"": ""education"", ""website"": ""www.escuelacoyhaique.cl"", ""page"": ""companies/coyhaique/escuela-coyhaique.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Escuela Coyhaique,admin@escuelacoyhaique.com,+56996482131,Escuela Coyhaique,Administrador/a,lead,0,education,Education,coyhaique,www.escuelacoyhaique.cl,"{""city"": ""coyhaique"", ""niche"": ""education"", ""website"": ""www.escuelacoyhaique.cl"", ""page"": ""companies/coyhaique/escuela-coyhaique.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Escuela Coyhaique,hola@escuelacoyhaique.com,+56996482131,Escuela Coyhaique,Recepción,lead,0,education,Education,coyhaique,www.escuelacoyhaique.cl,"{""city"": ""coyhaique"", ""niche"": ""education"", ""website"": ""www.escuelacoyhaique.cl"", ""page"": ""companies/coyhaique/escuela-coyhaique.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Instituto Castillo,info@institutocastillo.com,+56975839334,Instituto Castillo,Education — La Serena,lead,0,education,Education,la-serena,www.institutocastillo.cl,"{""city"": ""la-serena"", ""niche"": ""education"", ""website"": ""www.institutocastillo.cl"", ""page"": ""companies/la-serena/instituto-castillo.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Instituto Castillo,contacto@institutocastillo.com,+56975839334,Instituto Castillo,Dueño/a,lead,0,education,Education,la-serena,www.institutocastillo.cl,"{""city"": ""la-serena"", ""niche"": ""education"", ""website"": ""www.institutocastillo.cl"", ""page"": ""companies/la-serena/instituto-castillo.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Instituto Castillo,ventas@institutocastillo.com,+56975839334,Instituto Castillo,Gerente de Ventas,lead,0,education,Education,la-serena,www.institutocastillo.cl,"{""city"": ""la-serena"", ""niche"": ""education"", ""website"": ""www.institutocastillo.cl"", ""page"": ""companies/la-serena/instituto-castillo.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Instituto Castillo,admin@institutocastillo.com,+56975839334,Instituto Castillo,Administrador/a,lead,0,education,Education,la-serena,www.institutocastillo.cl,"{""city"": ""la-serena"", ""niche"": ""education"", ""website"": ""www.institutocastillo.cl"", ""page"": ""companies/la-serena/instituto-castillo.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Instituto Castillo,hola@institutocastillo.com,+56975839334,Instituto Castillo,Recepción,lead,0,education,Education,la-serena,www.institutocastillo.cl,"{""city"": ""la-serena"", ""niche"": ""education"", ""website"": ""www.institutocastillo.cl"", ""page"": ""companies/la-serena/instituto-castillo.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Academia Rancagua,info@academiarancagua.com,+56964042902,Academia Rancagua,Education — Rancagua,lead,0,education,Education,rancagua,www.academiarancagua.cl,"{""city"": ""rancagua"", ""niche"": ""education"", ""website"": ""www.academiarancagua.cl"", ""page"": ""companies/rancagua/academia-rancagua.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Academia Rancagua,contacto@academiarancagua.com,+56964042902,Academia Rancagua,Dueño/a,lead,0,education,Education,rancagua,www.academiarancagua.cl,"{""city"": ""rancagua"", ""niche"": ""education"", ""website"": ""www.academiarancagua.cl"", ""page"": ""companies/rancagua/academia-rancagua.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Academia Rancagua,ventas@academiarancagua.com,+56964042902,Academia Rancagua,Gerente de Ventas,lead,0,education,Education,rancagua,www.academiarancagua.cl,"{""city"": ""rancagua"", ""niche"": ""education"", ""website"": ""www.academiarancagua.cl"", ""page"": ""companies/rancagua/academia-rancagua.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Academia Rancagua,admin@academiarancagua.com,+56964042902,Academia Rancagua,Administrador/a,lead,0,education,Education,rancagua,www.academiarancagua.cl,"{""city"": ""rancagua"", ""niche"": ""education"", ""website"": ""www.academiarancagua.cl"", ""page"": ""companies/rancagua/academia-rancagua.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Academia Rancagua,hola@academiarancagua.com,+56964042902,Academia Rancagua,Recepción,lead,0,education,Education,rancagua,www.academiarancagua.cl,"{""city"": ""rancagua"", ""niche"": ""education"", ""website"": ""www.academiarancagua.cl"", ""page"": ""companies/rancagua/academia-rancagua.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Instituto Profesional Henríquez,info@institutoprofesionalhe.com,+56950962615,Instituto Profesional Henríquez,Education — Osorno,lead,0,education,Education,osorno,www.institutoprofesionalhe.cl,"{""city"": ""osorno"", ""niche"": ""education"", ""website"": ""www.institutoprofesionalhe.cl"", ""page"": ""companies/osorno/instituto-profesional-henriquez.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Instituto Profesional Henríquez,contacto@institutoprofesionalhe.com,+56950962615,Instituto Profesional Henríquez,Dueño/a,lead,0,education,Education,osorno,www.institutoprofesionalhe.cl,"{""city"": ""osorno"", ""niche"": ""education"", ""website"": ""www.institutoprofesionalhe.cl"", ""page"": ""companies/osorno/instituto-profesional-henriquez.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Instituto Profesional Henríquez,ventas@institutoprofesionalhe.com,+56950962615,Instituto Profesional Henríquez,Gerente de Ventas,lead,0,education,Education,osorno,www.institutoprofesionalhe.cl,"{""city"": ""osorno"", ""niche"": ""education"", ""website"": ""www.institutoprofesionalhe.cl"", ""page"": ""companies/osorno/instituto-profesional-henriquez.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Instituto Profesional Henríquez,admin@institutoprofesionalhe.com,+56950962615,Instituto Profesional Henríquez,Administrador/a,lead,0,education,Education,osorno,www.institutoprofesionalhe.cl,"{""city"": ""osorno"", ""niche"": ""education"", ""website"": ""www.institutoprofesionalhe.cl"", ""page"": ""companies/osorno/instituto-profesional-henriquez.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Instituto Profesional Henríquez,hola@institutoprofesionalhe.com,+56950962615,Instituto Profesional Henríquez,Recepción,lead,0,education,Education,osorno,www.institutoprofesionalhe.cl,"{""city"": ""osorno"", ""niche"": ""education"", ""website"": ""www.institutoprofesionalhe.cl"", ""page"": ""companies/osorno/instituto-profesional-henriquez.html"", ""vertical"": ""Education"", ""source"": ""generated""}"
Pintores Santiago,info@pintoressantiago.com,+56985128426,Pintores Santiago,Home Services & Construction — Santiago,lead,0,home_services,Home Services & Construction,santiago,www.pintoressantiago.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.pintoressantiago.cl"", ""page"": ""companies/santiago/pintores-santiago.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Pintores Santiago,contacto@pintoressantiago.com,+56985128426,Pintores Santiago,Dueño/a,lead,0,home_services,Home Services & Construction,santiago,www.pintoressantiago.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.pintoressantiago.cl"", ""page"": ""companies/santiago/pintores-santiago.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Pintores Santiago,ventas@pintoressantiago.com,+56985128426,Pintores Santiago,Gerente de Ventas,lead,0,home_services,Home Services & Construction,santiago,www.pintoressantiago.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.pintoressantiago.cl"", ""page"": ""companies/santiago/pintores-santiago.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Pintores Santiago,admin@pintoressantiago.com,+56985128426,Pintores Santiago,Administrador/a,lead,0,home_services,Home Services & Construction,santiago,www.pintoressantiago.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.pintoressantiago.cl"", ""page"": ""companies/santiago/pintores-santiago.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Pintores Santiago,hola@pintoressantiago.com,+56985128426,Pintores Santiago,Recepción,lead,0,home_services,Home Services & Construction,santiago,www.pintoressantiago.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.pintoressantiago.cl"", ""page"": ""companies/santiago/pintores-santiago.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Remodelaciones Morales,info@remodelacionesmorales.cl,+56949152492,Remodelaciones Morales,Home Services & Construction — Santiago,lead,0,home_services,Home Services & Construction,santiago,www.remodelacionesmorales.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.remodelacionesmorales.cl"", ""page"": ""companies/santiago/remodelaciones-morales.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Remodelaciones Morales,contacto@remodelacionesmorales.cl,+56949152492,Remodelaciones Morales,Dueño/a,lead,0,home_services,Home Services & Construction,santiago,www.remodelacionesmorales.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.remodelacionesmorales.cl"", ""page"": ""companies/santiago/remodelaciones-morales.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Remodelaciones Morales,ventas@remodelacionesmorales.cl,+56949152492,Remodelaciones Morales,Gerente de Ventas,lead,0,home_services,Home Services & Construction,santiago,www.remodelacionesmorales.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.remodelacionesmorales.cl"", ""page"": ""companies/santiago/remodelaciones-morales.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Remodelaciones Morales,admin@remodelacionesmorales.cl,+56949152492,Remodelaciones Morales,Administrador/a,lead,0,home_services,Home Services & Construction,santiago,www.remodelacionesmorales.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.remodelacionesmorales.cl"", ""page"": ""companies/santiago/remodelaciones-morales.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Remodelaciones Morales,hola@remodelacionesmorales.cl,+56949152492,Remodelaciones Morales,Recepción,lead,0,home_services,Home Services & Construction,santiago,www.remodelacionesmorales.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.remodelacionesmorales.cl"", ""page"": ""companies/santiago/remodelaciones-morales.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Arquitectos Contreras y Cía,info@arquitectoscontrerasyc.com.cl,+56943810510,Arquitectos Contreras y Cía,Home Services & Construction — Santiago,lead,0,home_services,Home Services & Construction,santiago,www.arquitectoscontrerasyc.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.arquitectoscontrerasyc.cl"", ""page"": ""companies/santiago/arquitectos-contreras-y-cia.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Arquitectos Contreras y Cía,contacto@arquitectoscontrerasyc.com.cl,+56943810510,Arquitectos Contreras y Cía,Dueño/a,lead,0,home_services,Home Services & Construction,santiago,www.arquitectoscontrerasyc.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.arquitectoscontrerasyc.cl"", ""page"": ""companies/santiago/arquitectos-contreras-y-cia.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Arquitectos Contreras y Cía,ventas@arquitectoscontrerasyc.com.cl,+56943810510,Arquitectos Contreras y Cía,Gerente de Ventas,lead,0,home_services,Home Services & Construction,santiago,www.arquitectoscontrerasyc.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.arquitectoscontrerasyc.cl"", ""page"": ""companies/santiago/arquitectos-contreras-y-cia.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Arquitectos Contreras y Cía,admin@arquitectoscontrerasyc.com.cl,+56943810510,Arquitectos Contreras y Cía,Administrador/a,lead,0,home_services,Home Services & Construction,santiago,www.arquitectoscontrerasyc.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.arquitectoscontrerasyc.cl"", ""page"": ""companies/santiago/arquitectos-contreras-y-cia.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Arquitectos Contreras y Cía,hola@arquitectoscontrerasyc.com.cl,+56943810510,Arquitectos Contreras y Cía,Recepción,lead,0,home_services,Home Services & Construction,santiago,www.arquitectoscontrerasyc.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.arquitectoscontrerasyc.cl"", ""page"": ""companies/santiago/arquitectos-contreras-y-cia.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Gasfitería Santiago,info@gasfiteriasantiago.com.cl,+56946225415,Gasfitería Santiago,Home Services & Construction — Santiago,lead,0,home_services,Home Services & Construction,santiago,www.gasfiteriasantiago.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.gasfiteriasantiago.cl"", ""page"": ""companies/santiago/gasfiteria-santiago.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Gasfitería Santiago,contacto@gasfiteriasantiago.com.cl,+56946225415,Gasfitería Santiago,Dueño/a,lead,0,home_services,Home Services & Construction,santiago,www.gasfiteriasantiago.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.gasfiteriasantiago.cl"", ""page"": ""companies/santiago/gasfiteria-santiago.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Gasfitería Santiago,ventas@gasfiteriasantiago.com.cl,+56946225415,Gasfitería Santiago,Gerente de Ventas,lead,0,home_services,Home Services & Construction,santiago,www.gasfiteriasantiago.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.gasfiteriasantiago.cl"", ""page"": ""companies/santiago/gasfiteria-santiago.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Gasfitería Santiago,admin@gasfiteriasantiago.com.cl,+56946225415,Gasfitería Santiago,Administrador/a,lead,0,home_services,Home Services & Construction,santiago,www.gasfiteriasantiago.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.gasfiteriasantiago.cl"", ""page"": ""companies/santiago/gasfiteria-santiago.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Gasfitería Santiago,hola@gasfiteriasantiago.com.cl,+56946225415,Gasfitería Santiago,Recepción,lead,0,home_services,Home Services & Construction,santiago,www.gasfiteriasantiago.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.gasfiteriasantiago.cl"", ""page"": ""companies/santiago/gasfiteria-santiago.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Ingeniería Araya,info@ingenieriaaraya.cl,+56984709997,Ingeniería Araya,Home Services & Construction — Santiago,lead,0,home_services,Home Services & Construction,santiago,www.ingenieriaaraya.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.ingenieriaaraya.cl"", ""page"": ""companies/santiago/ingenieria-araya.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Ingeniería Araya,contacto@ingenieriaaraya.cl,+56984709997,Ingeniería Araya,Dueño/a,lead,0,home_services,Home Services & Construction,santiago,www.ingenieriaaraya.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.ingenieriaaraya.cl"", ""page"": ""companies/santiago/ingenieria-araya.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Ingeniería Araya,ventas@ingenieriaaraya.cl,+56984709997,Ingeniería Araya,Gerente de Ventas,lead,0,home_services,Home Services & Construction,santiago,www.ingenieriaaraya.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.ingenieriaaraya.cl"", ""page"": ""companies/santiago/ingenieria-araya.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Ingeniería Araya,admin@ingenieriaaraya.cl,+56984709997,Ingeniería Araya,Administrador/a,lead,0,home_services,Home Services & Construction,santiago,www.ingenieriaaraya.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.ingenieriaaraya.cl"", ""page"": ""companies/santiago/ingenieria-araya.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Ingeniería Araya,hola@ingenieriaaraya.cl,+56984709997,Ingeniería Araya,Recepción,lead,0,home_services,Home Services & Construction,santiago,www.ingenieriaaraya.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.ingenieriaaraya.cl"", ""page"": ""companies/santiago/ingenieria-araya.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Remodelaciones Campos,info@remodelacionescampos.com,+56998146008,Remodelaciones Campos,Home Services & Construction — Santiago,lead,0,home_services,Home Services & Construction,santiago,www.remodelacionescampos.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.remodelacionescampos.cl"", ""page"": ""companies/santiago/remodelaciones-campos.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Remodelaciones Campos,contacto@remodelacionescampos.com,+56998146008,Remodelaciones Campos,Dueño/a,lead,0,home_services,Home Services & Construction,santiago,www.remodelacionescampos.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.remodelacionescampos.cl"", ""page"": ""companies/santiago/remodelaciones-campos.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Remodelaciones Campos,ventas@remodelacionescampos.com,+56998146008,Remodelaciones Campos,Gerente de Ventas,lead,0,home_services,Home Services & Construction,santiago,www.remodelacionescampos.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.remodelacionescampos.cl"", ""page"": ""companies/santiago/remodelaciones-campos.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Remodelaciones Campos,admin@remodelacionescampos.com,+56998146008,Remodelaciones Campos,Administrador/a,lead,0,home_services,Home Services & Construction,santiago,www.remodelacionescampos.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.remodelacionescampos.cl"", ""page"": ""companies/santiago/remodelaciones-campos.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Remodelaciones Campos,hola@remodelacionescampos.com,+56998146008,Remodelaciones Campos,Recepción,lead,0,home_services,Home Services & Construction,santiago,www.remodelacionescampos.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.remodelacionescampos.cl"", ""page"": ""companies/santiago/remodelaciones-campos.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Electricidad Valenzuela,info@electricidadvalenzuela.cl,+56996291355,Electricidad Valenzuela,Home Services & Construction — Santiago,lead,0,home_services,Home Services & Construction,santiago,www.electricidadvalenzuela.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.electricidadvalenzuela.cl"", ""page"": ""companies/santiago/electricidad-valenzuela.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Electricidad Valenzuela,contacto@electricidadvalenzuela.cl,+56996291355,Electricidad Valenzuela,Dueño/a,lead,0,home_services,Home Services & Construction,santiago,www.electricidadvalenzuela.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.electricidadvalenzuela.cl"", ""page"": ""companies/santiago/electricidad-valenzuela.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Electricidad Valenzuela,ventas@electricidadvalenzuela.cl,+56996291355,Electricidad Valenzuela,Gerente de Ventas,lead,0,home_services,Home Services & Construction,santiago,www.electricidadvalenzuela.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.electricidadvalenzuela.cl"", ""page"": ""companies/santiago/electricidad-valenzuela.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Electricidad Valenzuela,admin@electricidadvalenzuela.cl,+56996291355,Electricidad Valenzuela,Administrador/a,lead,0,home_services,Home Services & Construction,santiago,www.electricidadvalenzuela.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.electricidadvalenzuela.cl"", ""page"": ""companies/santiago/electricidad-valenzuela.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Electricidad Valenzuela,hola@electricidadvalenzuela.cl,+56996291355,Electricidad Valenzuela,Recepción,lead,0,home_services,Home Services & Construction,santiago,www.electricidadvalenzuela.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.electricidadvalenzuela.cl"", ""page"": ""companies/santiago/electricidad-valenzuela.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Ingeniería Silva,info@ingenieriasilva.com.cl,+56994869338,Ingeniería Silva,Home Services & Construction — Santiago,lead,0,home_services,Home Services & Construction,santiago,www.ingenieriasilva.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.ingenieriasilva.cl"", ""page"": ""companies/santiago/ingenieria-silva.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Ingeniería Silva,contacto@ingenieriasilva.com.cl,+56994869338,Ingeniería Silva,Dueño/a,lead,0,home_services,Home Services & Construction,santiago,www.ingenieriasilva.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.ingenieriasilva.cl"", ""page"": ""companies/santiago/ingenieria-silva.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Ingeniería Silva,ventas@ingenieriasilva.com.cl,+56994869338,Ingeniería Silva,Gerente de Ventas,lead,0,home_services,Home Services & Construction,santiago,www.ingenieriasilva.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.ingenieriasilva.cl"", ""page"": ""companies/santiago/ingenieria-silva.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Ingeniería Silva,admin@ingenieriasilva.com.cl,+56994869338,Ingeniería Silva,Administrador/a,lead,0,home_services,Home Services & Construction,santiago,www.ingenieriasilva.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.ingenieriasilva.cl"", ""page"": ""companies/santiago/ingenieria-silva.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Ingeniería Silva,hola@ingenieriasilva.com.cl,+56994869338,Ingeniería Silva,Recepción,lead,0,home_services,Home Services & Construction,santiago,www.ingenieriasilva.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.ingenieriasilva.cl"", ""page"": ""companies/santiago/ingenieria-silva.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Obras Santiago,info@obrassantiago.com.cl,+56940023380,Obras Santiago,Home Services & Construction — Santiago,lead,0,home_services,Home Services & Construction,santiago,www.obrassantiago.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.obrassantiago.cl"", ""page"": ""companies/santiago/obras-santiago.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Obras Santiago,contacto@obrassantiago.com.cl,+56940023380,Obras Santiago,Dueño/a,lead,0,home_services,Home Services & Construction,santiago,www.obrassantiago.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.obrassantiago.cl"", ""page"": ""companies/santiago/obras-santiago.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Obras Santiago,ventas@obrassantiago.com.cl,+56940023380,Obras Santiago,Gerente de Ventas,lead,0,home_services,Home Services & Construction,santiago,www.obrassantiago.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.obrassantiago.cl"", ""page"": ""companies/santiago/obras-santiago.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Obras Santiago,admin@obrassantiago.com.cl,+56940023380,Obras Santiago,Administrador/a,lead,0,home_services,Home Services & Construction,santiago,www.obrassantiago.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.obrassantiago.cl"", ""page"": ""companies/santiago/obras-santiago.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
Obras Santiago,hola@obrassantiago.com.cl,+56940023380,Obras Santiago,Recepción,lead,0,home_services,Home Services & Construction,santiago,www.obrassantiago.cl,"{""city"": ""santiago"", ""niche"": ""home_services"", ""website"": ""www.obrassantiago.cl"", ""page"": ""companies/santiago/obras-santiago.html"", ""vertical"": ""Home Services & Construction"", ""source"": ""generated""}"
